Open,High,Low,Volume
51.080002,51.16,50.34,2105900
50.779999,50.860001,50.5,1913300
78.980003,79.279999,78.129997,76900
33.66,34.040001,33.549999,19995900
19.370001,19.67,19.280001,168700
116.93,117.18,116.349998,2555900
87.010002,87.669998,86.620003,10082400
21.02,21.16,20.950001,1180800
117.029999,117.580002,116.82,869200
38.610001,38.959999,38.599998,1653000
18.66,19.16,18.620001,11089400
85.745003,85.894997,84.650002,3179600
111.370003,112,111.010002,2349800
65.050003,65.379997,64.849998,2794000
68.129997,68.18,67.309998,6219900
29.139999,29.280001,28.92,26780700
47.529999,47.900002,47.470001,25651000
41.110001,41.580002,40.950001,7738400
16.73,16.73,16.73,0
295.559998,296.399994,286.679993,7015200
26.451759,26.582157,26.237537,2603700
61.919998,62.560001,61.650002,6841300
26.889999,26.950001,26.77,20482900
122.5,122.5,118.610001,8615100
139.789993,140.779999,138.630005,2758600
86.949997,87.440002,86.809998,2259400
30.92,31.139999,30.76,3817100
73.510002,74.5,73.440002,4361200
29,29.309999,28.809999,33981900
31.797995,32.096043,31.779367,2599100
91.43,92.279999,91.379997,3948900
119.809998,121.379997,119.589996,1370800
20.860001,20.99,20.540001,48354700
134.889999,136.009995,134.320007,1370700
85.389999,86.540001,85.120003,1005500
37.040001,37.150002,36.16,29429000
42.27,43.009998,41.759998,21068500
25.879999,26.01,25.690001,22441500
61.330002,61.720001,61.169998,6555100
84.400002,84.510002,82.839996,77700
19.969999,20.34,19.629999,3331600
57.75,57.790001,56.349998,7996300
47.950001,48.200001,47.610001,21534400
178.309998,180.380005,178.169998,5037400
17.58,17.66,17.5,82100
48.540001,48.790001,48.330002,1324500
120.5,120.709999,119.699997,4329600
114.949997,115.389999,113.269997,2997700
102.424255,103.001183,101.936859,2198500
113.5,113.660004,112.660004,7267600
80.120003,80.989998,80.099998,2305300
106.730003,107.910004,106.300003,3095700
22.76,22.92,22.709999,1023900
49.240002,49.860001,48.959999,22982800
34.93,35.310001,34.91,6505400
50.290001,50.599998,50.040001,1712100
185.490005,187.880005,184.110001,788400
95.660004,95.959999,94.959999,109000
47.040001,47.23,46.709999,15185800
41.82,42.310001,41.639999,6134700
14.23,14.25,13.96,85400
56.709999,57.400002,56.66,1454800
9.59,10.21,9.27,138800
42.950001,43.450001,42.889999,1921100
35.57,35.93,35.470001,4280000
40.919998,41.009998,40.630001,1751500
55.52,55.75,55.169998,17552200
58.02,58.610001,57.84,649400
75.419998,75.629997,74.699997,43600
78.110001,78.389999,77.769997,648900
107.709999,107.809998,104.080002,51175500
78.050003,78.050003,76.769997,9450500
89.129997,89.25,88.199997,7738600
79.629997,80.459999,79.449997,4402700
26.1,26.299999,26.07,1297500
109.150002,109.959999,108.5,1340500
45.880001,46.060001,45.610001,9200800
92.519997,92.940002,91.779999,7407600
117.769997,118.989998,116.57,10044700
9.4,9.823,9.15,78000
55.009998,55.029999,54.09,1683500
54.650002,54.75,54.349998,699100
12.64,12.92,12.64,317900
76.620003,76.75,74.889999,6829700
78.93,80.040001,78.739998,5540000
26.049999,26.165001,25.799999,32064200
20.09,20.110001,19.33,3664300
63.860001,64.330002,63.27,11650500
70.629997,70.760002,70.410004,422400
10.85,10.94,10.723,184800
23.450001,23.5,23.18,4634000
23.41,24.57,23.41,457000
53.900002,54.66,53.849998,7243500
49.84079,49.90144,49.469296,2021400
16.719999,16.719999,16.59,2400
63.650002,63.740002,62.41,515600
47.740002,48.189999,47.48,2683300
85.699997,85.720001,84.459999,2438200
37.5,37.619999,37.279999,14329400
26.290001,26.48,26.190001,39840400
72.599998,72.790001,72.370003,7386000
45.18,45.650002,45.110001,3127500
41,41.150002,40.740002,13489600
86.790001,87.089996,86.419998,3507900
92.730003,93.07,91.82,4228100
25.870001,25.879999,25.6,202500
726.219971,736,726.109985,461800
38.389999,38.48,37.709999,7285200
35.75,36.310001,35.57,5238500
87.709999,88.93,87.459999,3987700
122.739998,123.419998,122.269997,6850200
67.239998,67.370003,66.790001,1762400
73.120003,73.349998,72.480003,1042700
95.40168,97.540283,95.302208,4059900
98.290001,100.230003,98.099998,5722400
83.400002,83.57,83.059998,1748300
51.389999,51.470001,51.029999,1178200
99.779999,99.959999,99.089996,5848700
81.980003,82.279999,81.150002,7492500
91.174202,92.427521,90.935471,3348100
257.5,258.190002,252.770004,2627400
36.700001,37.529999,36.490002,7033000
40.169998,40.18,39.830002,1141800
60.91703,61.299126,60.851528,548000
61.119999,61.360001,60.43,11566100
65.419998,65.510002,65.110001,17108500
34.259998,34.59,34.209999,16949300
111.150002,111.580002,110.169998,6954500
102.660004,103.050003,102.389999,3591500
114.370003,115.449997,114.019997,2040000
66.370003,67.419998,66.269997,3464100
63.299999,63.490002,62.580002,18529400
60.57,61.43,60.540001,5702400
93.970001,94.089996,93.639999,4678900
16.26,16.33,16.02,77374000
105.589996,105.699997,103.07,2574800
49.93,50.48,49.880001,4228800
104.220001,105.300003,103.949997,1752300
31.190001,31.83,31.1,13447800
40.66,40.700001,40.189999,14374600
69.980003,70.610001,69.860001,870200
58.349998,58.93,58.130001,2795400
53.509998,53.599998,52.509998,6325100
89.879997,90.190002,87.699997,15302900
62.470001,63.369999,62.18,2401800
27.4,27.445,27.075001,21415200
82.400002,83.489998,81.849998,8397500
130.5,131.240005,129,4319800
94.230003,94.389999,92.900002,8214200
74.14286,75.095711,74.14286,78430800
260,262.640015,258.630005,2343900
68.849998,70.279999,68.470001,224400
95.589996,96.129997,95.260002,3290100
75.320358,76.220291,75.320358,49100
116.900002,117.120003,116.330002,2285200
87.404289,88.398987,87.215294,1924800
115,115.190002,114.5,1965200
43.66,43.889999,43.560001,2247500
84.790001,85.019997,84.209999,3352500
129.639999,129.970001,128.289993,3181800
35.169998,35.18,34.080002,16108500
66.25,66.360001,65.900002,966800
77.529999,78.07,73.610001,9039100
97.110001,97.220001,96.010002,3699700
189.720001,190.210007,188.970001,1563700
28.219999,28.809999,28.219999,35864900
191650,193000,191650,300
52.060001,52.459999,51.610001,8531400
73.709999,74.220001,73.510002,1437500
91.260002,91.589996,90.82,6686400
46.779999,47.189999,46.32,22373200
34.77,35.07,34.689999,2616900
25.190001,25.67,25.17,32317400
59.59,60.709999,58.98,824200
37.029999,37.470001,36.790001,1971900
86.940002,87.220001,86.620003,3980600
173980,174850,173518,400
691.890015,695.48999,686.380005,3519000
81.809998,83.160004,79.599998,100100
52.220001,52.459999,52.080002,10390500
84.860001,85.5,83.970001,6774800
60.119339,61.077961,59.757408,62300
176297,177070,176112,200
88.790001,89.239998,88.470001,4876200
59.73,60.099998,59.669998,6054500
66.330002,66.879997,65.849998,14038600
11.94,12.15,11.84,629600
29.58,29.620001,29.440001,18283400
85.660004,86.010002,85.459999,2367300
48.139999,49.360001,48,2243600
49.580002,49.950001,49.470001,1494200
1422.689941,1430.51001,1412,199000
486.470001,493.5,475.209991,9825500
27.99,28.110001,27.290001,3916700
16.07,16.23,16,70582300
42.060001,42.279999,41.919998,1787100
101.489243,101.966698,101.300247,1859700
104.760002,106.089996,104.760002,918400
116.639999,117.639999,116.169998,5029900
73.800003,73.835999,73.009003,4849000
139.619995,139.929993,137.199997,3287800
73.660004,73.720001,73.209999,1191200
39.16,39.189999,38.439999,19016200
69.379997,69.379997,68.510002,4705100
79.949997,80.129997,78.029999,1990200
16.469999,16.610001,16.450001,58500
96.269997,97.099998,96.120003,3070300
14.85,15.53,14.6,214900
72.68,73.650002,72.580002,5466500
31.92,32.349998,31.92,19160100
44.57,45.189999,44.57,12577500
116.089996,116.519997,115.889999,1162800
40.82,40.990002,40.75,2808300
29.02,29.42,28.84,38931600
92.809998,92.980003,92.029999,1161600
290.820007,290.98999,288.769989,882400
157.139999,158.419998,154.940002,791800
64.940002,65.160004,64.279999,8272800
29.99,30.75,29.92,9407000
35.84,36.07,35.759998,3843900
17.959999,18.15,17.950001,74200
85.68,86.489998,85.639999,4507800
16.59,17.18,16.59,11500
29.18,29.43,29.139999,6660600
128.910004,129.350006,128.119995,4606300
84.410004,84.519997,83.730003,3965200
54.599998,55.900002,54.529999,24890800
39.740002,39.93,39.630001,1595600
32.16,32.459999,31.950001,22200400
75.839996,76.849998,75.5,6030800
563.712341,578.37207,563.672424,1969300
26.93,27.02,26.73,34481800
87.199997,87.459999,86.230003,8408900
46.200001,46.389999,46.009998,693300
20.85,20.889999,20.43,2229400
49.490002,50.119999,49.360001,22388100
80.400002,80.580002,79.529999,3919600
92.839996,94.330002,92.639999,9933400
101,101.120003,100.489998,3532700
70.970428,72.183472,70.917358,3171400
67.879997,68.410004,67.790001,1529400
54.959999,55.189999,54.610001,14723100
37.939999,38.34,37.880001,11746400
12.42,12.44,12.02,209777100
96.230003,98.050003,96.019997,11574100
32.98,33.630001,32.490002,7115700
77.019997,77.089996,76.720001,1779000
52.700001,52.799999,52.029999,587800
141.360001,143.029999,141.190002,2517000
769,776.080017,765.849976,1166700
27.27,27.379999,27.18,60267600
15.02,15.02,14.75,87500
132.240005,132.259995,129.949997,3552700
78.080002,78.660004,77.559998,6335900
24.969999,24.969999,24.08,58727900
25.77,26.17,25.639999,2496100
81.239998,83.129997,79.489998,18449600
126.190002,128.330002,125.550003,1912500
47.990002,48.509998,47.900002,3775600
82.839996,83.339996,82.580002,5491300
53.869999,54.330002,53.740002,4113500
84.915382,85.284622,84.607689,67800
59.279999,60.130001,59.150002,9897600
23.16,24.15,23.16,18700
19.34,19.48,19.24,90800
64.309998,64.360001,63.650002,2244800
84.620003,84.879997,84.339996,1441400
28.790001,28.85,28.49,20978800
34.450001,35.099998,34.279999,9576800
34.330002,34.470001,34.080002,18191900
69.730003,69.779999,68.669998,2307100
22.200001,22.42,22.17,6643600
103.800003,104.040001,102.949997,1630900
52.279999,52.310001,52.009998,3063200
99.199997,99.830002,98.5,4965100
101.800003,102.220001,101.379997,676800
93.260002,93.959999,92.169998,6982200
27.029228,27.373846,27.010599,3986500
53.459999,53.720001,52.900002,11394500
76.32,77.309998,75.900002,4691500
33.290001,33.450001,32.950001,14858800
76.620003,77.099998,76.510002,4913300
115.169998,115.169998,113.269997,151100
32.98,33.43,32.77,4440600
47.5,48.330002,47.419998,2659300
41.919998,42.119999,41.84,12831500
18.450001,19.01,18.450001,221400
54.34,54.98,54.200001,13699400
50.349998,50.650002,50.27,3847400
82.129997,83.279999,82.099998,7479400
119.599998,119.830002,118.900002,244600
105.489998,106.050003,105.300003,350700
73,73.489998,72.400002,51500
43.68,44.310001,43.549999,10280900
55.43,56.389999,55.240002,8357800
75.860001,76.160004,75.739998,4601500
101.120003,101.75,101.080002,1495800
18.4,18.6,18.4,7800
63.66,64.510002,63.529999,1546800
113.739998,114.360001,112.800003,55615000
23.440001,23.52,23.129999,600200
83.029999,83.25,82.440002,2218000
36.560001,36.740002,36.380001,4369800
23.139999,23.200001,23.08,1538300
36.279999,36.43,36.209999,13862900
42.23,42.360001,41.549999,2081700
63.299999,63.439999,62.880001,7866800
136.220001,137.190002,135.699997,2676200
19.780001,19.9,19.76,1523000
66.970001,67.25,66.580002,8091000
80.43,81.379997,80.139999,4896900
76.930099,78.093895,76.770943,2400900
77.5,78.970001,77.18,5634800
12.36,12.47,12.24,373100
48.330002,48.400002,47.869999,27961000
28.26,28.959999,28.040001,47948200
58.369999,59.18,58.220001,2370900
91.75,92.050003,91.139999,9082600
109.260002,111.190002,109.160004,29998700
85.099998,85.470001,84.629997,2272800
42.759998,42.830002,42.299999,4067500
81.713974,81.724892,81.091705,594700
18.43,18.610001,18.110001,230700
102.160004,102.449997,101.779999,1002700
44.400002,44.68,44.369999,717400
17.59,17.6,17.299999,88712100
69.919998,70.139999,69.629997,2007100
59.73,60.599998,59.099998,25142200
7.52,7.61,7.5,836200
71.739998,72.089996,71.440002,1676100
43.029999,43.369999,42.75,4113500
157.679993,160.990005,157.660004,3031200
40.790001,41.689999,40.650002,6171100
249500,249500,246750,300
63.5,63.709999,63.200001,607600
25.360001,25.469999,25.23,17839400
46.73,46.849998,46.599998,3842500
96.739998,97.389999,96.540001,2541800
33.669998,33.759998,33.32,18364200
122.099998,122.830002,121.190002,4391800
87.480003,87.550003,86.730003,1364000
34.950001,35.240002,34.220001,41674500
57.23,57.439999,56.43,3101500
40.610001,40.709999,40.389999,682800
127.510002,128.440002,126.230003,3186600
17.809999,17.99,17.75,82200
33.66,34.369999,33.599998,15994400
88.639999,89,88.18,8021700
49.580002,49.84,49.450001,4202100
16.75,16.92,16.67,9950200
31.85,32.299999,31.75,25792200
114.360001,116.190002,114.059998,2528800
20.559999,20.639999,20.264999,36055600
51,51,49.860001,38388600
83.550003,83.900002,82.379997,4445100
83.889999,84.269997,83.419998,4223500
12.81,12.94,12.73,174100
67.339996,67.760002,67.07,133600
40.720001,41,40.709999,10493100
78.970001,81.089996,78,202300
32.75,33.200001,32.48,29371300
18.02,18.24,17.969999,1934100
9.15,9.23,9.07,247500
49.970001,51.145,49.595001,10385400
79.489998,79.540001,77.470001,8098100
29.98,30.07,29.73,21362000
48.419998,49.049999,48.16,23568300
21.395,21.434999,21.065001,21006400
74.18,74.25,73.410004,8933000
139.649994,140.889999,139.300003,1965200
56.450001,56.91,56.299999,349200
78.730003,78.93,77.230003,8992500
47.299999,47.310001,46.400002,15194600
49.360001,49.5,49.200001,1923900
76.150002,76.529999,75,5655300
48.299999,48.310001,47.66,2029400
59.509998,60.360001,58.59,100800
133.479996,134.080002,132.089996,8083500
32.080002,32.419998,31.790001,4868200
27.32,27.52,26.950001,45080100
25.76,25.92,25.67,26915900
156.070007,157.399994,155.690002,20559900
53.313114,53.616375,52.744503,6759000
41,41.439999,40.950001,19740100
41.400002,41.740002,41.049999,28701000
34.369999,34.43,34.009998,22382200
62.529999,63,61.279999,3288500
91.360001,91.360001,90.5,242000
68.970001,69.970001,68.849998,3265900
103.300003,103.339996,101.769997,847700
64.580002,64.650002,64.209999,70800
78.459999,80.389999,78.120003,6020600
50.259998,50.43,50.040001,1563400
58.400002,58.5,57.16,5682400
82.779999,82.839996,81.519997,13316900
40.130001,40.290001,39.509998,1295800
100.040001,100.940002,99.739998,8517500
91.449997,92,90.919998,37010100
47.830002,48.75,47.810001,5017600
45.669998,45.950001,44.900002,5917600
37.18,37.599998,37.18,28361100
65.040001,65.480003,64.68,8286600
91.290001,91.889999,90.790001,3258500
61.790001,62.07,61.509998,12603800
48.419998,48.540001,47.830002,3120300
713.669983,718.234985,694.390015,2194200
20.5,20.65,20.389999,30500
155,155.919998,153.360001,8653700
72.440002,73.25,72.220001,2341000
20.65,20.860001,20.610001,2994700
43.950001,44.200001,43.919998,874400
140.830002,141.100006,138.830002,4387600
33.84,34.009998,33.740002,16121100
55.369999,55.869999,54.290001,18785800
105.959999,108.150002,105.239998,25031700
132.070007,132.759995,131.589996,2637000
75.040001,76.400002,75.010002,6582600
25.780001,25.83,25.27,208800
57.810001,58.110001,57.009998,3856600
106.949997,107.599998,105.830002,810000
63.509998,63.810001,62.32,99900
70.629997,70.779999,69.839996,2497800
1789.829956,1797.459961,1783.300049,287800
122.519997,124.389999,122.25,3988100
61.59,61.599998,59.869999,23150500
25.93,26.040001,25.77,1778300
104.220001,104.440002,102.93,8010200
108.739998,109.25,106.669998,5797700
102.550003,103.389999,102.349998,5081000
74.150002,74.199997,73.110001,7730800
104.970001,105.089996,104.400002,6904200
60.540001,61.400002,60.540001,16973700
89.629997,89.760002,88.68,12905300
58.900002,59.099998,58.43,1405100
42,42.110001,41.700001,1601100
72.962929,73.452019,72.512962,78600
173.710007,174.240005,172.669998,1976900
140.440002,140.970001,139.600006,141800
30.709999,31.440001,30.66,31037200
51.740002,51.849998,51.439999,1969300
59.419998,60.34,58.209999,20645700
125.480003,125.599998,124.68,6255100
8.36,8.43,8.3,133100
82.940002,83.75,82.360001,2579600
22.32,22.48,22.200001,1126900
116.019997,117.459999,115.099998,1680300
47.259998,47.310001,46.77,20923000
55.259998,55.580002,54.959999,12069400
53.150002,53.669998,52.799999,9204900
56.5,57.099998,55.549999,27886200
81.989998,83.699997,81.580002,14505400
85.610001,86.209999,85.209999,262100
43.43,43.52,43.169998,2361500
121.870003,122.760002,121.260002,4548000
104.190002,104.580002,103.940002,774400
43,43.43,42.68,2158900
75.160004,75.300003,74.470001,1592000
309.910004,313.940002,309.339996,2093000
34.560001,34.689999,34.400002,5317900
76.975983,77.5,76.94323,273900
93.300003,93.5,93,5577800
119,119.660004,118.550003,2389600
108.540001,110.400002,108.32,7102700
25.764999,25.905001,25.385,43184000
63,63.48,62.5,11795000
225400,226816,223304,1300
81.589996,82.120003,81.510002,6951100
19.01,19.200001,19.01,4700
45.709999,45.959999,45.380001,3205900
72.806419,73.677002,72.160812,38700
67.309998,67.370003,66.129997,3794200
112.050003,112.510002,111.779999,1669200
70.019997,70.860001,69.970001,686800
96.910004,97.739998,96.230003,2748400
36.119999,36.66,35.509998,62812200
129.300003,129.75,126.209999,7308800
62.580002,63.509998,62.490002,2123500
134495,135000,134320,146800
33.240002,33.470001,32.900002,4154200
64.120003,64.540001,63.549999,43554600
54.299999,54.540001,53.549999,12993400
34.450001,34.990002,34.369999,31359200
70.760002,70.989998,70.510002,69400
18.16,18.16,17.889999,129300
120.169998,120.470001,117.669998,4181300
70.82,71.730003,70.470001,2125000
103,103.190002,101,9823800
74.705238,74.84716,72.86026,567400
38.740002,38.740002,38.509998,2331100
31.219999,31.23,30.98,23399700
91.059998,91.489998,90.849998,7397500
69.239998,69.599998,69.07,1017100
146220,146597,145835,17300
75.25,75.68,74.129997,6551200
37.66,37.860001,37.599998,2046300
49.950001,50.080002,49.540001,12070400
79.379997,80.93,79.239998,6867800
240.139999,240.639999,237.889999,1574200
55.400002,55.720001,55.279999,549900
95.510002,95.830002,95.050003,2938900
141.5,141.5,140.169998,968200
83.629997,84.550003,83.209999,3317900
222705,224070,222669,200
190807,191553,188124,400
73.339996,76.599998,73.339996,146600
49.32,49.790001,49.099998,10725900
145.089996,145.919998,144.639999,1631900
48.779999,49.130001,48.560001,4828900
17.370001,17.379999,16.969999,99800
64.20015,64.874908,63.419258,6406900
32.459999,32.919998,32.360001,4532200
76.580002,77.050003,76.440002,4630300
167.300003,168.5,166.940002,1700300
24.219999,24.389999,23.93,185900
109.169998,109.169998,107.849998,180500
109.919998,111,109.730003,817500
43.110001,43.5,42.939999,17158400
99.889999,100,99.379997,3721100
15.36,15.36,15.36,0
16.290001,16.360001,16.02,115800
62.119999,63.380001,61.59,8485600
50.900002,51.209999,50.779999,483800
54.509998,54.950001,54.25,8188600
137.139999,137.440002,136.279999,20257400
35.16,35.220001,34.82,46851900
56.48,57.389999,56.279999,1375900
80.800003,80.980003,80.190002,5028000
49.529999,49.799999,49.169998,2009000
197.100006,208.350006,194.770004,6367800
621.919983,626.77002,618.109985,2887700
51.860001,51.880001,50.619999,2419000
20.959999,21.16,20.93,1817400
84.32,85.290001,83.910004,3060300
47.98,48.049999,47.630001,16026600
41.099998,41.369999,40.970001,39687300
74.510002,75.809998,74.510002,7176400
73.190002,73.800003,73.059998,4101500
48.41,48.650002,48.110001,2690700
102.790001,104.559998,101.959999,5144600
50.099998,50.200001,49.43,13665800
73.839996,74.400002,73.580002,7978000
52.080002,52.380001,51.389999,28189500
70.589996,70.589996,68.940002,1096900
93.32,94.18,93.080002,1309700
20.26,20.709999,20.129999,50300
53.209999,53.73,53.040001,2334500
87.53846,88.330772,87.315376,113400
89.199997,89.410004,86.900002,12032500
23.15,23.190001,23.09,1134200
46.27,46.529999,45.849998,38088400
120.730003,121.849998,120.029999,3379200
74.110001,75,73.57,3018100
166.380005,167.720001,165.270004,3999600
78.379997,78.959999,78.040001,5780500
30.17,30.34,29.549999,48212100
35.400002,35.669998,35.150002,4521800
55.330002,55.650002,55.099998,2253200
75.330002,75.919998,75.220001,128400
38.900002,39.297501,38.695,10376000
13.08,13.3,13.08,642200
736.5,742.5,733.515991,1836500
30.059999,30.940001,30.059999,22254400
69.166039,69.598183,69.166039,1802100
51.380001,52.169998,51,7430600
79.709999,80.239998,79.470001,5097800
65.559998,66.190002,65.519997,5208200
30.6,30.77,30.09,2055500
74.339996,74.470001,73.75,4290100
34.560001,34.650002,34.209999,21637600
48.080002,48.549999,47.759998,4713200
51.130001,51.779999,51,24039100
55.650002,56.599998,55.209999,32552100
76.132248,76.298546,75.838799,27200
146.25,146.720001,145.389999,1644600
35.02,35.119999,34.91,19466200
41.060001,41.060001,40.389999,1557500
14.68,14.7,14.44,88544100
117.849998,119.300003,117.639999,921100
20.799999,20.870001,20.42,38330700
104.059998,104.190002,103.339996,2083200
79.660004,80.010002,79.050003,11793100
70.690002,71.290001,70.389999,2290600
691.76001,696.809998,688.099976,292900
81.07,81.919998,81.010002,3122000
117.910004,117.919998,116.260002,2910300
18.92,18.959999,18.690001,8748200
28.219999,28.23,27.700001,18370100
56.860001,60.73,56.389999,337000
49.939999,50.169998,49.369999,1322300
89.169998,89.300003,88.870003,5866800
54.060001,54.52,53.900002,1505900
23.35,23.370001,22.58,259400
28.398386,28.631235,28.277304,3369200
104.43,105.25,104.410004,4370300
67.730003,67.959999,66.970001,31400
132.899994,134.970001,132.509995,4667300
124.040001,124.040001,123.230003,146800
81.32,81.760002,80.690002,3710900
95.379997,95.540001,94.160004,12811800
118,118.220001,117.559998,5362600
53.66,53.880001,52.880001,4443300
35.189999,35.509998,35.110001,9775000
55.790001,56,55.189999,2189700
116.599998,116.830002,114.769997,18684100
39.32,39.540001,39.049999,2372800
49.299999,49.509998,49.25,13753400
1120.900024,1152.160034,1119.319946,1082600
8.49,9.46,8.49,229000
77.800003,77.800003,77.040001,129400
9.68,9.69,9.67,2300
219060,220360,218900,500
80.660004,80.809998,79.919998,5821600
67.5,67.580002,66.720001,36694900
131.309998,131.559998,130.869995,3195500
103.529999,103.669998,101.949997,11946800
94.419998,94.690002,93.589996,58500
165.580002,167.649994,165.529999,2091000
61,61.419998,60.959999,72500
46.029999,47.34,45.849998,5244800
50.630001,50.700001,48.950001,21919800
224849,226420,221802,600
44.75,44.98,44.59,3537100
34.150002,34.43,33.580002,28185700
36.389999,37.259998,36.389999,29227100
97.879997,98.169998,97.400002,3490900
92.160004,92.190002,91.129997,7292900
53.75,53.935001,53.442501,11083600
50.599998,51.650002,50.450001,3164000
72.440002,72.779999,72.400002,1238400
81.110001,81.529999,80.43,3605900
113.129997,113.129997,112.029999,456800
536.349976,537.200012,532.52002,1388200
130.350006,130.779999,129.25,4127100
33.720001,33.919998,33.27,24260300
80.5,81.589996,80.459999,6635200
48.09,48.689999,47.959999,18598300
37.18,37.43,37.169998,5252900
99.239998,99.68,99.019997,7618800
103.779999,104.150002,103.220001,2500000
103.470001,105.32,102.879997,1798700
56.849998,57.669998,56.810001,6053200
21.32,21.379999,21.18,8057900
87.839996,89.07,87.669998,24500
29.459999,29.549999,29.379999,18743500
41.040001,41.419998,40.82,1336900
72.800003,75.730003,72.800003,10740400
61.84,62.419998,61.52,8722300
125.120003,125.470001,124.830002,3615100
95.75,96.82,95.449997,4501300
73.669998,74.620003,73.639999,12386500
75.300003,75.5,74.889999,4432900
66.855896,66.910477,66.539299,277700
21.370001,21.66,21.16,5912200
35.130001,35.23,34.25,13214200
76.260002,76.510002,75.690002,4144700
71.353714,71.473801,69.781662,880800
81.22271,82.183403,81.22271,491300
17.25,17.290001,17.01,246100
121.269997,121.489998,118.660004,10141500
94.910004,95.25,94.57,2529000
48.77,49.529999,48.66,2320300
40.5,40.77,40.209999,14018100
21.709999,21.76,21.51,372900
199.800003,200.919998,198.889999,2296900
109.57,111.709999,109.550003,7148800
38.93,39,38.66,1135400
87.269997,88.269997,87.099998,12717800
272.200012,274.48999,272,955500
24.540001,24.639999,24.49,2693400
52.02,53.200001,51.860001,14065400
567.481995,573.774719,562.555481,1427300
77.049461,77.576653,76.761002,2437300
70.75,70.900002,70.290001,48000
66.5,67.629997,66.309998,3215300
123,123.099998,121.959999,6129900
95.809998,98.029999,95.809998,5021400
112.122581,113.485321,112.122581,4006800
98.989998,99.209999,98.57,1232000
18.959999,19.48,18.950001,567000
94.370003,95.059998,93.989998,12659100
77.230003,77.589996,75.360001,27399300
84.239998,84.489998,84.099998,3718300
49.43,49.779999,49.099998,35016000
71.059998,71.099998,70.5,16352400
102.839996,103.449997,102.5,1995700
80.290001,80.580002,79.769997,6073200
19.709999,19.91,19.549999,40500
115.75,116.480003,115.489998,1151600
60.5,61.490002,60.360001,11989200
96.830002,97.43,96.300003,4138800
957.52002,961.619995,950.01001,1126000
112.169998,114.129997,112.160004,193500
55.73,56.610001,54.5,42458100
52.130001,52.25,51.279999,812300
45.27,45.509998,45.150002,1029500
97,97.099998,96.629997,2873000
85.489998,85.589996,85.139999,1138900
50.130001,50.279999,49.41,14950400
33.700001,34.119999,33.580002,30477100
135.020004,135.850006,134.630005,2777900
34.610001,34.93,34.490002,3378400
38.970001,39.040001,38.73,1503500
663.23999,666.299988,656.659973,645600
38.700001,38.98,38.630001,20773400
47.592499,48.447498,47.505001,8922400
38.080002,38.209999,37.970001,1686900
76.419998,76.550003,76.129997,6877500
714.640015,719.25,706.51001,4763400
105.099998,105.220001,104.660004,455300
55.119999,55.16,54.73,382400
86.360001,86.410004,85.839996,335300
56.610001,56.790001,55.720001,10120000
29.17,29.27,29.059999,3481800
90.300003,91.199997,89.599998,2996600
124.940002,126.230003,124.849998,28060400
17.73,17.879999,17.610001,8702500
85.529999,86.269997,84.650002,17434200
49.630001,50.02,49.580002,1803300
83,84.32,82.5,20715800
159,160.210007,157.25,2678900
109,110.889999,108.169998,1411500
19.27,19.27,19.07,1950300
80.264999,81,79.800003,3220000
43.240002,43.32,42.919998,2011400
20.934999,21.059999,20.885,33938400
34.130001,34.59,34.119999,4255400
78.949997,79.370003,78.120003,1619600
210895,214400,210895,200
72.239998,72.370003,70.980003,12029800
719.119995,722.940002,715.909973,1336900
36.09,36.130001,35.73,7529400
101.540001,102.260002,101.010002,5845400
32.645569,32.775963,32.030846,4538300
41.459999,42.07,41.389999,25211300
77.129997,77.379997,76.32,7214400
68.580002,68.739998,67.879997,5635200
38.529999,38.939999,38.509998,1778600
95.949997,96.25,95.599998,15516700
91.239998,91.669998,90.68,2476400
105.800003,106.410004,105.400002,4694600
34.4575,34.674999,34.130001,15875600
33.660797,33.744621,32.626942,7253700
13.19,13.4,13.05,1668900
44.0075,44.599998,43.8125,12550400
103.349998,104.040001,103.110001,1916000
71.639999,71.849998,71.230003,1413600
60,60.169998,59.330002,2143700
68.449997,68.459999,67.309998,2959600
29.59,29.700001,28.52,9346600
110.459999,111.760002,110.029999,1493700
115.290001,119.25,115.110001,57777000
51.32,51.389999,50.580002,27816600
77.82,78.709999,77.739998,2973600
44.380001,44.669998,44.209999,1390600
100.889999,101.339996,100.400002,3345600
95.300003,95.870003,95.07,3134200
101.081413,102.096008,100.45475,3358800
98.650002,99.910004,97.190002,11147500
160.059998,160.490005,157.460007,1084700
59.200001,59.470001,58.669998,7985900
156.820007,157.919998,156.009995,3510200
107.059998,109.480003,103.150002,241300
44.599998,44.630001,44.27,2489900
57.82,58.580002,57.630001,5742400
555.52002,559.390015,545.289978,4525500
40.990002,41.130001,40.919998,729900
1815.900024,1832.459961,1813.369995,367200
10.4,10.47,9.54,254500
44.66,44.790001,44.610001,7189200
102.779999,103.709999,102.599998,85300
57.133999,57.591,56.866001,5822000
45.125,45.16,44.669998,11407200
91.690002,92.059998,90.980003,955100
72.879997,73.620003,72.730003,201800
111.470001,113.639999,111.470001,412500
1136.27002,1139,1121.359985,790700
67.389999,67.900002,67.18,13967400
40.73,40.869999,40.48,14343100
109.900002,110.400002,109.849998,1470500
129.5,130.320007,128.389999,2511500
41.509998,41.700001,41.439999,9746400
16.370001,16.379999,16.25,77700
22.75,23.07,22.700001,243200
